1,CW,EO 
3,IA,IA 
5,MC,PP 
7,CE,CE 
8,ED,PP 
9,CC,ED 
10,ED,ED 
11,MC,CW 
13,MT,CT 
14,CE,CE 
15,IA,ED 
16,MT,CT 
17,IA,CC 
18,PP,CW 
19,CW,CW 
20,MC,MC 
21,EO,PP 
22,MC,CW 
23,CE,CE 
25,MC,CE 
27,CE,PP 
28,MT,CW 
29,MT,CT 
30,CW,CE 
31,MT,CT 
32,CE,CW 
33,PP,CE 
34,ED,ED 
35,CW,CE 
36,EO,IA 
38,CW,CW 
39,CE,PP 
40,IA,CT 
41,CE,CE 
42,CC,EO 
43,MC,PP 
44,EO,ED 
45,CE,CE 
46,IA,IA 
47,IA,PP 
48,CE,CE 
51,CE,PP 
52,CW,CW 
53,CE,CE 
54,CE,CW 
55,MC,CW 
56,MT,IA 
58,MT,PP 
59,CC,EO 
61,ED,IA 
62,CC,PP 
63,MC,MC 
64,ED,CE 
67,EO,PP 
68,MT,PP 
69,ED,ED 
70,EO,CE 
71,CE,PP 
72,MC,IA 
73,CE,CE 
74,ED,ED 
75,EO,ED 
76,CE,CE 
77,MT,CT 
78,PP,CT 
79,CE,CE 
80,CE,IA 
81,IA,PP 
82,MC,MC 
83,CE,PP 
84,MC,CW 
85,PP,PP 
87,ED,ED 
88,CE,CE 
89,CE,CE 
91,EO,ED 
92,CW,CW 
93,EO,PP 
94,IA,IA 
95,EO,CE 
96,IA,CW 
97,CE,CE 
98,MC,PP 
99,CE,CE 
100,CE,CE 
102,ED,CW 
103,CE,CE 
104,IA,IA 
105,CE,CE 
106,CC,PP 
107,CW,CT 
108,IA,MC 
109,ED,ED 
110,CC,CT 
111,CC,PP 
112,EO,PP 
113,MT,CT 
114,EO,PP 
115,PP,CT 
117,CE,IA 
119,CW,CW 
120,MC,MC 
122,EO,PP 
123,ED,ED 
124,MT,CT 
125,MT,MC 
126,IA,CC 
127,MC,PP 
128,ED,MC 
129,CE,CE 
130,ED,ED 
131,EO,PP 
132,CW,CW 
133,PP,CW 
134,PP,PP 
135,MC,PP 
137,EO,EO 
139,CE,CT 
143,MC,ED 
144,EO,PP 
145,CE,PP 
146,MC,MC 
147,MC,MC 
148,ED,IA 
150,CC,CC 
151,EO,MC 
152,CE,CE 
153,MT,CT 
154,ED,ED 
155,PP,PP 
156,ED,PP 
157,EO,CW 
158,PP,CW
160,MT,CW 
161,CW,CW 
162,EO,PP 
163,IA,IA 
164,CW,CW 
165,CE,PP 
166,CE,CW 
167,CC,PP 
168,EO,PP 
169,MC,ED 
170,MT,CT 
171,CE,PP 
172,CW,PP 
173,IA,ED 
174,EO,PP 
175,EO,CC 
176,CW,CE 
177,CC,ED 
178,ED,ED 
180,MT,PP 
181,CE,CE 
182,CW,CW 
185,PP,EO 
186,CW,IA 
189,CE,CT 
190,CC,MC 
191,CW,CW 
192,ED,EO 
193,PP,CE 
194,ED,ED 
195,MC,CW 
196,CW,CW 
197,EO,EO 
198,CE,CE 
199,PP,PP 
200,MC,PP 
201,IA,EO 
202,EO,PP 
203,CE,CE 
205,CC,CW 
206,CE,CE 
207,MC,MC 
208,PP,CE 
209,ED,IA 
210,ED,PP 
212,CW,PP 
213,MC,EO 
214,CW,PP 
215,CE,CE 
216,EO,PP 
217,EO,IA 
218,PP,CW 
219,MT,CT 
220,IA,CE 
222,MC,CW 
223,CE,CE 
226,CW,EO 
227,CW,CW 
228,IA,PP 
229,MC,CW 
230,ED,ED 
231,CC,CW 
232,CW,CW 
233,ED,IA 
234,EO,EO 
235,MT,CT 
236,PP,CW 
239,ED,PP 
240,CC,EO 
241,MT,CC 
243,MC,MC 
245,CC,EO 
246,ED,ED 
248,CC,EO 
249,MT,CT 
251,MT,CW 
252,MC,PP 
253,ED,ED 
254,IA,IA 
255,MT,CW 
256,MC,PP 
257,ED,IA 
258,ED,ED 
259,CW,CW 
260,IA,IA 
261,MC,MC 
262,ED,ED 
263,CW,CW 
264,MT,CT 
267,CC,CW 
268,CC,ED 
269,CE,CE 
270,MT,IA 
271,MC,PP 
272,CW,CW 
273,PP,CW 
275,CE,CE 
277,ED,ED 
278,EO,PP 
280,ED,ED 
282,ED,ED 
283,CE,PP 
285,ED,ED 
286,CE,MC 
287,IA,CT 
289,CC,ED 
290,MC,ED 
291,ED,ED 
292,ED,PP 
295,CC,CC 
296,CE,CT 
297,CC,PP 
298,CW,CW 
299,ED,ED 
300,ED,ED 
302,EO,PP 
303,CW,CW 
304,CC,IA 
305,ED,ED 
306,IA,IA 
307,CW,CW 
308,CC,PP 
309,CW,CW 
310,MT,CT 
311,EO,PP 
312,CC,EO 
313,MC,CW 
314,MT,CT 
315,CW,CW 
316,PP,CW 
317,PP,CT 
318,EO,IA 
319,ED,ED 
320,CE,CE 
321,EO,CE 
322,MT,CT 
323,ED,ED 
324,CW,PP 
325,CW,CT 
326,EO,IA 
327,CW,CW 
328,MT,CT 
329,MT,CT 
330,EO,PP 
332,CE,PP 
333,MC,EO 
334,MT,CT 
335,CE,CE 
336,PP,CW 
337,CC,PP 
338,MC,CT 
341,CC,PP 
342,MC,ED 
343,CC,ED 
344,CE,CE 
345,CE,CE 
346,CW,CC 
347,CE,CE 
348,CE,CE 
349,IA,ED 
350,CW,ED 
352,CE,CE 
353,CE,CE 
354,PP,IA 
355,ED,ED 
356,PP,MC 
357,MT,PP 
359,CE,CE 
360,CW,CW 
361,EO,ED 
362,CW,CW 
363,ED,ED 
364,CC,CW 
365,ED,ED 
366,CW,IA 
367,CW,CT 
368,CC,ED 
369,ED,ED 
370,EO,PP 
371,CE,CE 
372,EO,PP 
373,CC,MC 
374,PP,CE 
375,CW,IA 
376,CE,CE 
377,MC,CW 
378,CW,PP 
379,CC,CW 
380,CE,CE 
381,CE,CE 
382,MT,PP 
383,CW,CW 
384,MC,CW 
385,ED,CW 
386,CW,CW 
387,MT,PP 
388,CC,EO 
390,ED,PP 
391,CE,CC 
392,PP,CT 
393,MT,CT 
394,EO,ED 
396,MC,CW 
397,EO,MC 
398,MT,IA 
399,ED,ED 
400,CE,CE 
401,ED,IA 
402,PP,CE 
403,ED,ED 
404,MC,CE 
405,MC,ED 
406,CW,PP 
407,CW,CW 
408,EO,PP 
411,CW,PP 
413,IA,IA 
414,CC,PP 
416,PP,ED 
417,EO,PP 
418,ED,EO 
419,EO,CW 
420,MC,EO 
421,CE,MC 
422,IA,CW 
423,CC,ED 
424,MT,CT 
425,EO,PP 
427,MT,CW 
428,CE,PP 
429,CE,CE 
431,MT,CW 
432,CE,PP 
435,PP,PP 
437,PP,CE 
438,ED,ED 
439,IA,MC 
440,CW,ED 
442,PP,CT 
443,CE,CE 
444,EO,PP 
445,MC,MC 
446,CC,ED 
447,EO,PP 
448,CE,MC 
451,IA,IA 
452,CW,CW 
453,CE,CE 
454,CC,PP 
458,MC,CW 
459,PP,PP 
460,ED,MC 
461,MT,CT 
463,CE,CT 
464,IA,CC 
465,CW,ED 
466,CW,CW 
467,MT,CT 
468,CW,IA 
469,ED,ED 
471,IA,ED 
472,EO,PP 
473,IA,ED 
474,CW,PP 
475,PP,IA 
476,CW,PP 
477,EO,PP 
478,PP,CT 
479,CW,IA 
480,PP,CW 
481,IA,ED 
482,MT,PP 
483,MC,IA 
484,CE,CE 
485,CW,ED 
487,CW,CW 
489,IA,IA 
490,CC,CW 
491,MC,PP 
492,CC,PP 
494,PP,CW 
496,IA,CT 
497,CC,EO 
498,ED,CW 
499,CW,CW 
500,CE,CE 
501,MC,CW 
502,MC,CW 
503,MT,CT 
505,MC,MC 
508,CE,CE 
510,ED,IA 
511,ED,ED 
512,MC,CW 
513,ED,ED 
514,PP,CW 
515,ED,ED 
516,CE,CE 
517,CE,IA 
518,CE,CE 
519,PP,CE 
521,CC,CW 
522,CW,CT 
523,MC,MC 
524,ED,ED 
527,CC,PP 
528,CE,CE 
529,ED,ED 
530,ED,ED 
531,CW,CW 
533,MC,CW 
534,PP,ED 
535,MT,CT 
536,CE,IA 
537,CE,CE 
538,ED,ED 
539,MC,PP 
540,CE,IA 
541,IA,CT 
542,MT,CT 
543,CW,PP 
544,EO,PP 
545,CE,PP 
548,CC,PP 
549,PP,PP 
550,PP,PP 
551,CE,PP 
552,ED,IA 
553,EO,PP 
554,CC,EO 
555,CW,CW 
556,CW,CW 
557,ED,ED 
558,EO,MC 
559,CE,CE 
560,CW,ED 
561,PP,ED 
562,CC,PP 
564,MT,PP 
566,CW,CW 
567,IA,PP 
568,ED,ED 
569,CC,PP 
570,CC,PP 
571,MT,IA 
574,MT,CW 
576,CE,PP 
577,IA,IA 
578,CE,CE 
579,CE,CE 
582,PP,PP 
583,MC,MC 
584,PP,ED 
585,ED,ED 
586,MC,CW 
587,CW,CW 
588,IA,PP 
590,IA,IA 
591,MT,CT 
593,CE,IA 
594,MC,CW 
595,PP,IA 
596,CW,CW 
597,PP,CW 
598,MC,PP 
600,CC,EO 
601,EO,IA 
602,CE,CE 
603,ED,IA 
604,ED,ED 
605,IA,CW 
606,CC,MC 
608,PP,CC 
609,IA,CT 
611,CW,PP 
612,ED,PP 
613,CW,CW 
615,CW,ED 
616,CE,CW 
617,CE,IA 
618,ED,PP 
619,MT,EO 
620,MT,CW 
621,MC,MC 
622,CE,CE 
623,PP,CE 
624,MC,CW 
625,CE,CE 
626,MT,CT 
627,CW,CW 
628,PP,CW 
629,PP,CT 
630,EO,PP 
631,CC,CT 
632,PP,ED 
633,CW,CW 
635,ED,ED 
636,CW,ED 
638,ED,MC 
640,PP,EO 
641,IA,IA 
642,PP,PP 
643,CE,CW 
644,IA,IA 
646,CC,EO 
647,MT,CW 
648,MT,CW 
649,EO,CW 
651,IA,IA 
652,PP,CT 
654,MC,MC 
655,CC,CW 
656,MT,CT 
657,CE,CE 
658,ED,PP 
659,EO,PP 
660,CW,PP 
661,CC,EO 
662,CC,PP 
663,MT,CT 
664,MT,PP 
665,CE,CE 
666,EO,PP 
667,MC,PP 
668,IA,IA 
671,CE,PP 
673,PP,PP 
674,CE,CE 
675,IA,CW 
676,MC,MC 
677,EO,PP 
678,MC,PP 
680,MC,CT 
682,CC,ED 
683,PP,CW 
685,ED,MC 
686,CE,CE 
687,CC,PP 
688,ED,ED 
689,CW,PP 
690,ED,PP 
691,ED,ED 
692,MT,CT 
693,CE,CE 
695,MT,CT 
696,EO,IA 
697,MT,EO 
698,CW,CW 
699,EO,PP 
700,ED,ED 
702,ED,ED 
703,PP,PP 
704,CE,CW 
705,CW,CW 
706,CE,CE 
707,ED,ED 
709,CW,CE 
711,MT,CW 
712,MT,PP 
713,MT,CT 
714,CE,CE 
715,PP,IA 
717,MT,CW 
718,MC,CW 
719,CE,CE 
721,IA,CW 
722,ED,ED 
723,ED,EO 
725,MC,CW 
726,ED,ED 
727,PP,PP 
728,CW,CW 
729,EO,IA 
730,MC,IA 
731,EO,IA 
732,IA,IA 
733,CC,MC 
735,ED,ED 
736,CE,CE 
737,MT,CW 
738,MC,CT 
739,MT,CT 
740,MT,IA 
743,MT,CT 
744,MC,CE 
745,ED,IA 
746,CE,CE 
747,MC,PP 
748,ED,ED 
749,MT,CT 
750,ED,CE 
751,ED,CW 
752,EO,PP 
753,CC,PP 
754,ED,ED 
755,PP,ED 
756,CE,CE 
757,ED,ED 
758,CE,CT 
759,ED,ED 
760,EO,PP 
761,CC,PP 
762,MC,CC 
763,EO,PP 
764,CW,CW 
765,MT,PP 
766,PP,IA 
767,ED,ED 
769,CW,PP 
770,ED,ED 
771,EO,PP 
772,CE,CE 
773,MT,CW 
774,MT,CT 
776,CE,CE 
777,PP,CT 
778,MC,MC 
779,MT,CT 
782,MT,PP 
783,MT,CT 
784,ED,ED 
785,ED,ED 
787,ED,ED 
788,ED,ED 
789,CW,CW 
790,MC,CW 
792,PP,CW 
793,IA,IA 
794,ED,ED 
795,ED,ED 
796,ED,PP 
797,MT,IA 
798,CC,PP 
799,IA,CW 
800,MC,IA 
801,ED,ED 
802,CE,CE 
803,ED,ED 
804,CC,CE 
805,CW,CW 
806,CE,PP 
807,PP,IA 
808,CW,CW 
809,CE,CE 
810,CE,CE 
811,CE,CE 
812,ED,ED 
813,ED,ED 
814,CW,CW 
815,ED,ED 
817,CE,CT 
818,CC,CT 
819,CW,IA 
820,CW,PP 
822,ED,EO 
823,CW,CW 
824,MT,PP 
825,CE,CE 
826,EO,PP 
827,PP,CT 
828,CE,CE 
829,CC,PP 
830,CC,ED 
831,MC,CW 
833,ED,ED 
835,ED,ED 
837,CE,PP 
838,CW,CW 
839,CW,CW 
840,MT,PP 
842,CC,ED 
843,IA,IA 
844,MC,MC 
845,IA,IA 
846,EO,ED 
847,MT,CW 
850,MT,CT 
852,MT,CT 
853,ED,ED 
854,CW,PP 
855,ED,PP 
856,MT,PP 
857,EO,ED 
858,CE,CE 
859,PP,IA 
862,CC,ED 
863,ED,ED 
864,PP,CW 
865,EO,EO 
867,ED,EO 
869,IA,IA 
870,CW,CW 
871,EO,PP 
872,EO,IA 
873,CW,CE 
874,MC,CT 
875,CC,CW 
876,MT,IA 
877,CE,CE 
878,CE,CE 
879,IA,PP 
880,ED,ED 
882,MT,CT 
883,EO,IA 
885,CW,PP 
887,PP,IA 
888,CC,EO 
889,CC,EO 
890,MT,CT 
891,MC,PP 
892,MC,CC 
893,EO,EO 
895,IA,IA 
896,MT,CW 
897,CE,CC 
899,ED,ED 
900,EO,PP 
901,CC,EO 
902,CC,EO 
903,MC,PP 
904,EO,PP 
905,CC,ED 
906,PP,CW 
907,ED,ED 
908,ED,IA 
909,MC,CE 
912,CE,IA 
914,ED,ED 
915,ED,PP 
916,ED,IA 
917,CE,CE 
918,MC,CE 
919,IA,IA 
921,CW,CW 
923,MC,CW 
924,CW,CW 
925,MC,MC 
926,CC,EO 
927,MC,PP 
928,ED,ED 
929,CW,PP 
930,EO,CW 
931,CW,CW 
933,CW,ED 
935,CC,EO 
937,IA,ED 
938,CW,CW 
939,IA,IA 
941,MT,CW 
942,EO,PP 
943,MT,CT 
944,CC,PP 
945,ED,EO 
946,PP,CT 
947,PP,IA 
948,MC,IA 
949,PP,ED 
950,ED,PP 
951,EO,CT 
953,MC,CE 
955,CE,CE 
956,MC,CT 
959,CE,CE 
960,MT,EO 
962,ED,ED 
963,CE,CW 
964,MT,CT 
965,CW,CW 
966,CW,PP 
967,ED,CC 
970,CE,CE 
971,PP,PP 
972,ED,ED 
974,CW,CW 
975,CC,EO 
976,CE,CE 
977,PP,PP 
978,CE,CE 
979,CE,CE 
980,CE,CE 
981,CE,IA 
983,PP,CE 
984,ED,CT 
985,ED,ED 
986,EO,CT 
987,MC,CT 
988,CW,IA 
989,ED,ED 
990,ED,ED 
991,CW,ED 
992,ED,CW 
994,MT,ED 
995,CE,CE 
996,CE,CE 
997,CC,MC 
998,MT,CT 
999,IA,EO 
1000,ED,ED 
1001,ED,ED 
1002,MC,PP 
1003,CE,CE 
1004,MC,CT 
1005,EO,PP 
1007,EO,ED 
1008,CC,EO 
1009,EO,PP 
1010,EO,PP 
1011,CW,CT 
1012,CW,IA 
1013,CW,PP 
1015,CW,CW 
1016,PP,CW 
1017,ED,ED 
1018,EO,PP 
1019,MT,PP 
1020,MC,MC 
1021,MT,MC 
1023,CE,CE 
1024,CC,CC 
1025,CC,CW 
1027,MC,CW 
1028,EO,MC 
1029,PP,CT 
1030,MC,PP 
1031,IA,IA 
1032,EO,PP 
1033,CC,EO 
1034,ED,ED 
1035,CE,PP 
1037,EO,CE 
1039,CE,CE 
1040,EO,PP 
1041,MC,MC 
1042,MC,EO 
1044,PP,ED 
1045,CE,CE 
1046,MT,CT 
1047,CW,IA 
1049,CC,CW 
1051,MT,CT 
1052,CE,CE 
1053,CC,PP 
1054,MC,CW 
1055,PP,MC 
1056,ED,CW 
1057,PP,CW 
1058,CE,CE 
1060,PP,CW 
1061,MT,CT 
1062,CE,CE 
1063,EO,PP 
1064,CE,PP 
1065,ED,ED 
1066,MC,PP 
1067,CW,CW 
1068,MC,CW 
1069,CC,CW 
1071,CW,CW 
1072,ED,ED 
1073,PP,CT 
1074,IA,CW 
1075,ED,ED 
1076,CW,PP 
1078,ED,ED 
1079,EO,PP 
1080,IA,IA 
1081,CE,PP 
1083,MT,CW 
1085,EO,IA 
1087,MT,ED 
1088,MC,CW 
1090,CC,CC 
1091,CC,ED 
1092,MC,CW 
1094,CE,CE 
1095,CC,EO 
1096,IA,IA 
1097,CW,CW 
1098,PP,CW 
1099,EO,PP 
1101,CC,CW 
1102,PP,CT 
1103,MC,MC 
1104,MC,ED 
1107,MT,CE 
1108,CE,CE 
1109,MC,IA 
1111,IA,IA 
1112,CC,EO 
1113,ED,ED 
1114,ED,ED 
1115,CW,ED 
1116,EO,PP 
1117,CE,CC 
1118,CW,CW 
1120,CC,CW 
1121,CC,ED 
1123,ED,EO 
1124,CW,CE 
1125,MT,CW 
1126,ED,ED 
1127,EO,PP 
1130,MC,CW 
1131,MT,CT 
1132,MC,CW 
1133,CW,IA 
1134,MT,CT 
1135,EO,PP 
1136,ED,ED 
1137,CC,EO 
1138,MT,CT 
1139,CE,ED 
1140,CW,ED 
1141,IA,PP 
1142,IA,PP 
1144,PP,IA 
1147,PP,CW 
1148,MT,CT 
1150,CW,CW 
1151,CC,MC 
1152,ED,MC 
1153,ED,ED 
1154,MT,CW 
1155,IA,IA 
1156,CW,CW 
1157,CC,PP 
1158,MT,CW 
1159,EO,CE 
1160,MC,CW 
1161,MC,CW 
1162,ED,PP 
1163,ED,ED 
1165,PP,ED 
1166,MT,CW 
1168,CE,CE 
1170,ED,CT 
1171,ED,ED 
1172,IA,PP 
1173,CC,PP 
1174,PP,MC 
1175,MT,CT 
1176,IA,CW 
1177,EO,ED 
1178,MT,CW 
1179,MC,MC 
1180,EO,PP 
1181,IA,ED 
1182,PP,IA 
1183,CE,CE 
1184,MC,CT 
1185,MC,PP 
1186,ED,ED 
1187,EO,PP 
1188,MT,CW 
1189,CC,PP 
1190,CW,IA 
1191,IA,IA 
1193,PP,MC 
1194,ED,ED 
1195,EO,ED 
1196,ED,PP 
1197,EO,PP 
1198,PP,MC 
1199,CW,CW 
1200,ED,ED 
1201,CC,EO 
1202,CE,CE 
1203,CW,ED 
1204,EO,PP 
1205,PP,CE 
1206,PP,CW 
1207,CW,MC 
1208,EO,PP 
1209,CC,PP 
1210,CC,CT 
1213,MT,CT 
1214,IA,IA 
1215,CW,CE 
1216,ED,ED 
1217,CC,EO 
1218,EO,PP 
1219,CW,IA 
1220,CE,CE 
1222,CE,CE 
1223,CW,CW 
1225,CW,EO 
1226,MT,PP 
1228,MC,PP 
1230,CE,CE 
1231,CC,EO 
1232,ED,PP 
1233,EO,PP 
1234,EO,PP 
1237,PP,CW 
1238,CW,CW 
1240,EO,ED 
1241,CC,PP 
1242,ED,ED 
1243,PP,CT 
1244,ED,PP 
1245,CE,CE 
1247,CE,CE 
1248,CE,IA 
1249,CE,CE 
1250,PP,CE 
1252,CE,CE 
1253,MC,MC 
1254,CW,PP 
1255,CE,CE 
1256,MT,PP 
1257,CW,CW 
1259,CW,CW 
1260,PP,CT 
1261,CE,CE 
1262,CC,EO 
1264,ED,ED 
1265,ED,ED 
1266,MC,ED 
1268,MC,CW 
1269,CW,PP 
1270,MC,MC 
1271,MC,CW 
1272,IA,ED 
1273,CE,CW 
1277,MT,ED 
1278,CC,EO 
1279,EO,PP 
1280,CW,CW 
1282,CW,CW 
1285,ED,ED 
1286,MC,MC 
1287,CW,CW 
1288,PP,CW 
1289,MT,CT 
1290,CC,EO 
1291,ED,ED 
1292,IA,CE 
1293,CE,PP 
1294,CC,EO 
1295,ED,CT 
1296,CE,CE 
1297,MT,CT 
1299,PP,CC 
1300,CC,PP 
1302,ED,IA 
1303,IA,IA 
1304,CW,PP 
1305,CE,CE 
1306,MT,IA 
1308,PP,CT 
1309,CW,CW 
1310,MC,PP 
1311,ED,ED 
1313,ED,ED 
1314,EO,PP 
1315,PP,PP 
1316,MC,PP 
1317,CW,CW 
1318,MC,MC 
1319,MC,PP 
1320,MT,CW 
1321,ED,ED 
1322,ED,PP 
1323,MT,IA 
1324,PP,CW 
1325,ED,CW 
1326,MC,ED 
1327,CE,CE 
1329,ED,ED 
1330,CW,CW 
1331,MC,IA 
1333,MT,CT 
1334,ED,ED 
1335,PP,CW 
1339,CW,CW 
1340,CW,PP 
1341,ED,ED 
1342,CW,IA 
1343,IA,CW 
1345,CC,EO 
1346,MC,MC 
1348,CW,CW 
1350,EO,PP 
1351,CE,CE 
1352,IA,IA 
1353,ED,ED 
1354,MT,CT 
1355,ED,ED 
1356,CW,CW 
1357,CC,CW 
1358,CC,PP 
1360,CW,PP 
1361,CW,CW 
1362,PP,CW 
1363,EO,PP 
1364,CE,CE 
1365,CW,CW 
1366,IA,MC 
1367,MC,PP 
1368,ED,ED 
1369,MT,CT 
1370,CW,CT 
1371,MC,PP 
1372,CE,CT 
1373,MC,IA 
1374,EO,PP 
1375,CE,CE 
1376,EO,PP 
1377,ED,PP 
1378,EO,PP 
1379,MT,CC 
1380,MC,PP 
1381,CW,CE 
1383,MC,IA 
1384,EO,PP 
1385,CW,CW 
1386,CW,PP 
1387,PP,PP 
1388,EO,ED 
1389,CE,PP 
1390,ED,CT 
1391,CE,CE 
1392,CC,PP 
1393,ED,ED 
1394,CE,CE 
1395,CC,EO 
1396,CW,EO 
1398,CE,CE 
1399,MC,PP 
1400,ED,ED 
1401,EO,PP 
1402,IA,PP 
1404,CE,CE 
1405,CW,CW 
1406,CE,CE 
1407,MC,MC 
1408,CE,PP 
1409,CC,EO 
1410,CW,CW 
1411,CE,CE 
1412,CE,IA 
1413,CW,CW 
1414,PP,PP 
1415,MC,CT 
1416,CW,CW 
1417,MC,CW 
1418,CW,MC 
1420,IA,IA 
1422,CW,PP 
1424,EO,PP 
1425,CC,EO 
1426,CE,CE 
1427,ED,ED 
1428,PP,PP 
1429,MC,CW 
1430,MT,EO 
1431,MC,PP 
1433,ED,ED 
1434,MT,CC 
1435,CE,CE 
1436,CE,PP 
1437,CE,CE 
1438,ED,ED 
1441,EO,IA 
1442,ED,ED 
1444,IA,IA 
1445,PP,CT 
1446,CE,CE 
1447,CE,CE 
1448,CW,CT 
1449,MC,IA 
1451,PP,CW 
1452,IA,CT 
1453,PP,IA 
1454,MC,PP 
1455,EO,MC 
1456,ED,ED 
1457,IA,IA 
1459,ED,CT 
1460,EO,CE 
1462,MC,CW 
1463,MC,CC 
1464,MT,CT 
1465,CW,ED 
1466,CC,MC 
1467,ED,ED 
1468,CW,CW 
1469,MC,PP 
1470,PP,CT 
1472,EO,IA 
1474,CE,CE 
1476,EO,MC 
1477,PP,ED 
1479,MC,EO 
1480,IA,CE 
1481,PP,IA 
1482,ED,ED 
1483,EO,ED 
1484,PP,ED 
1485,ED,ED 
1488,MT,PP 
1489,MT,CT 
1490,ED,ED 
1492,MC,CW 
1494,EO,CE 
1495,MT,CT 
1496,MC,ED 
1497,CW,CT 
1498,MT,CT 
1500,PP,PP 
1501,ED,ED 
1502,MC,CT 
1503,MC,MC 
1504,ED,ED 
1505,MT,CW 
1506,PP,EO 
1507,IA,MC 
1508,CC,CW 
1510,ED,ED 
1511,EO,EO 
1512,CE,CT 
1513,ED,ED 
1514,PP,PP 
1515,EO,ED 
1516,CW,ED 
1517,CE,CE 
1518,CC,EO 
1519,CW,CW 
1520,MC,PP 
1521,CE,CE 
1522,CE,PP 
1523,CE,CE 
1526,IA,IA 
1528,EO,PP 
1529,IA,PP 
1530,MT,PP 
1531,MC,ED 
1532,IA,ED 
1534,ED,ED 
1535,CE,CE 
1537,CE,CE 
1539,CW,CT 
1540,CW,MC 
1541,CE,PP 
1542,MT,CT 
1543,ED,PP 
1544,PP,IA 
1545,CE,PP 
1546,MC,CT 
1547,CE,CE 
1548,EO,PP 
1549,IA,ED 
1550,PP,PP 
1551,EO,PP 
1553,CE,CE 
1554,CW,CW 
1555,CC,ED 
1556,EO,PP 
1557,CW,CW 
1558,ED,ED 
1559,IA,IA 
1560,PP,CE 
1561,MT,EO 
1562,EO,CW 
1563,MT,PP 
1565,CC,EO 
1566,CW,CW 
1567,MC,IA 
1568,ED,ED 
1569,ED,ED 
1570,MT,IA 
1571,CE,PP 
1572,CW,MC 
1573,CE,CE 
1574,CE,CE 
1576,CW,ED 
1577,ED,ED 
1578,MT,CW 
1579,EO,PP 
1580,CE,IA 
1581,EO,IA 
1582,EO,CW 
1583,ED,ED 
1584,MT,CT 
1587,MC,CE 
1588,EO,PP 
1589,CC,PP 
1591,MT,CT 
1592,MC,ED 
1593,MT,CW 
1594,CW,CW 
1595,CE,CE 
1596,MC,IA 
1597,CW,CW 
1598,PP,IA 
1600,PP,PP 
1601,ED,ED 
1602,EO,PP 
1603,CE,IA 
1604,MC,IA 
1605,EO,PP 
1606,MT,CW 
1608,ED,MC 
1609,MC,CW 
1610,EO,ED 
1611,MC,IA 
1612,PP,PP 
1613,MC,PP 
1614,CW,CW 
1615,CW,IA 
1616,CE,CE 
1617,CC,PP 
1618,ED,CW 
1619,PP,CW 
1620,MT,IA 
1622,CW,IA 
1623,PP,MC 
1625,EO,CC 
1626,CC,EO 
1627,PP,PP 
1628,MC,CT 
1629,CE,CE 
1631,CC,PP 
1632,CW,CW 
1633,CE,CE 
1634,ED,ED 
1636,ED,ED 
1637,CW,CW 
1641,IA,CE 
1642,CE,PP 
1643,CC,PP 
1644,ED,ED 
1645,CE,CE 
1647,IA,IA 
1648,CC,EO 
1649,CE,PP 
1650,CW,IA 
1651,CE,IA 
1652,ED,ED 
1653,MC,PP 
1655,MC,CW 
1657,CE,CE 
1659,MT,CW 
1660,MT,PP 
1661,CW,ED 
1662,ED,ED 
1664,MC,CT 
1665,ED,MC 
1667,MT,IA 
1668,CC,EO 
1669,MC,MC 
1670,CE,CE 
1671,CC,PP 
1672,CC,MC 
1674,CW,ED 
1675,ED,EO 
1676,CE,CE 
1677,PP,MC 
1678,CW,ED 
1679,EO,PP 
1680,CW,PP 
1681,CC,EO 
1682,MC,CT 
1684,ED,ED 
1685,CE,CW 
1687,PP,IA 
1688,CE,CE 
1689,ED,ED 
1690,MC,IA 
